anime_id,title,title_english,title_japanese,title_synonyms,image_url,status,source,episodes,status,airing,release_date,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,premiered,broadcast,producer,licensor,studio,genre,duration_min,release_year,runtime
1968,Mobile Suit Zeta Gundam: A New Translation II - Lovers,Mobile Suit Zeta Gundam: A New Translation II - Lovers,機動戦士ＺガンダムⅡ‐恋人たち‐,"Kidou Senshi Z Gundam II: Koibito-tachi, Kido Senshi Z Gundam II - Koibito Tachi, Kidou Senshi Z Gundam Ⅱ - Koibitotachi",https://myanimelist.net/images/anime/1/1968.jpg,Movie,Original,1,Finished Airing,False,"Oct 29, 2005","{'from': '2005-10-29', 'to': '2005-10-29'}",1 hr. 37 min.,PG-13 - Teens 13 or older,0.7573529411764706,3294,2784.0,0.2956383493467892,6926,1,,,sotsu,nozomi entertainment|bandai entertainment,sunrise,military|sci-fi|space|drama|romance|mecha,97.0,2005.0,97.0
1521,Black Jack the Movie,Black Jack: The Movie,ブラック･ジャック 劇場版,,https://myanimelist.net/images/anime/6/76031.jpg,Movie,Manga,1,Finished Airing,False,"Nov 30, 1996","{'from': '1996-11-30', 'to': '1996-11-30'}",1 hr. 33 min.,R - 17+ (violence & profanity),0.7752100840336135,4111,2098.0,0.28354185387433467,7706,19,,,unknown,discotek media|manga entertainment,tezuka productions,drama,93.0,1996.0,93.0
10801,Copihan,,こぴはん,,https://myanimelist.net/images/anime/10/75584.jpg,ONA,Manga,7,Finished Airing,False,"Aug 12, 2011","{'from': '2011-08-12', 'to': '2011-11-03'}",6 min. per ep.,PG-13 - Teens 13 or older,0.5808823529411765,2916,8316.0,0.2986797539227206,6714,4,,,studio mausu|slowcurve,unknown,gonzo,comedy|school|sci-fi,6.0,2011.0,42.0
37408,Taishou Mebiusline: Chicchai-san - You and I,,大正メビウスライン ちっちゃいさん,,https://myanimelist.net/images/anime/1405/90826.jpg,Special,Visual novel,1,Finished Airing,False,"Feb 28, 2018","{'from': '2018-02-28', 'to': '2018-02-28'}",4 min.,PG-13 - Teens 13 or older,0.5189075630252101,308,9095.0,0.5938342434506118,849,0,,,unknown,unknown,studio a-cat,historical|shounen ai,4.0,2018.0,4.0
33417,Super Lovers 2,Super Lovers 2,SUPER LOVERS（スーパーラヴァーズ）  2,Super Lovers Second Season,https://myanimelist.net/images/anime/9/83807.jpg,TV,Manga,10,Finished Airing,False,"Jan 12, 2017","{'from': '2017-01-12', 'to': '2017-03-16'}",24 min. per ep.,PG-13 - Teens 13 or older,0.8077731092436975,14544,1140.0,0.13499688947259278,34364,251,Winter 2017,Thursdays at 23:30 (JST),kadokawa shoten|movic|at-x|dax production|nippon columbia|klockworx|sony music communications|tokyo mx|lawson hmv entertainment|tv saitama,unknown,studio deen,slice of life|comedy|drama|romance|shounen ai,24.0,2017.0,240.0
5473,Tsuri Baka Nisshi,,釣りバカ日誌,"Fishing Fool Diary, Diary of a Fishing Fool",https://myanimelist.net/images/anime/9/11276.jpg,TV,Manga,36,Finished Airing,False,"Nov 2, 2002","{'from': '2002-11-02', 'to': '2003-09-13'}",24 min. per ep.,G - All Ages,0.6680672268907564,28,12514.0,0.7665030759659915,214,0,Fall 2002,Unknown,tv asahi,unknown,toei animation,slice of life|comedy,24.0,2002.0,864.0
7646,Yawarakame♥,,やわらかめ♥,,https://myanimelist.net/images/anime/8/18410.jpg,ONA,Original,26,Finished Airing,False,"Dec 1, 2009","{'from': '2009-12-01', 'to': '2010-05-25'}",2 min. per ep.,,0.4096638655462185,20,12756.0,0.7152139351627843,321,1,,,unknown,unknown,ufotable,comedy|kids,2.0,2009.0,52.0
6634,Sengoku Basara Two,Sengoku Basara: Samurai Kings 2,戦国BASARA 弐,"Sengoku Basara Ni, Sengoku Basara 2",https://myanimelist.net/images/anime/6/80999.jpg,TV,Game,12,Finished Airing,False,"Jul 11, 2010","{'from': '2010-07-11', 'to': '2010-09-26'}",24 min. per ep.,PG-13 - Teens 13 or older,0.805672268907563,24033,1174.0,0.1058961775074307,50046,179,Summer 2010,Sundays at 17:00 (JST),dentsu|shochiku|mainichi broadcasting system|pony canyon|movic|flying dog,funimation,production i.g,action|historical|martial arts|samurai|super power,24.0,2010.0,288.0
35516,Dappys,Dappys,ダッピィズ,Dappies,https://myanimelist.net/images/anime/5/85616.jpg,TV,Original,0,Currently Airing,True,"May 2, 2017","{'from': '2017-05-02', 'to': None}",50 sec.,G - All Ages,0.6901260504201681,59,5318.0,0.6623349692403401,485,3,Spring 2017,Unknown,unknown,unknown,dle,music,0.8333333333333334,2017.0,0.0
31147,Concrete Revolutio: Choujin Gensou,Concrete Revolutio,コンクリート・レボルティオ～超人幻想～,ConRevo,https://myanimelist.net/images/anime/3/76143.jpg,TV,Original,13,Finished Airing,False,"Oct 4, 2015","{'from': '2015-10-04', 'to': '2015-12-27'}",24 min. per ep.,PG-13 - Teens 13 or older,0.7142857142857143,17576,4306.0,0.09373055920370497,59961,172,Fall 2015,Sundays at 23:00 (JST),bandai visual|lantis|tokyo mx|animatic|hakuhodo dy media partners|techno sound|anime consortium japan,funimation,bones,action|demons|drama|fantasy|mystery|sci-fi|super power|supernatural,24.0,2015.0,312.0
36915,Fate/Grand Order: Moonlight/Lostroom,,Fate/Grand Order -MOONLIGHT/LOSTROOM-,,https://myanimelist.net/images/anime/13/89976.jpg,Special,Game,1,Finished Airing,False,"Dec 31, 2017","{'from': '2017-12-31', 'to': '2017-12-31'}",32 min.,PG-13 - Teens 13 or older,0.6607142857142857,5240,6433.0,0.2231284993433331,13651,10,,,unknown,unknown,lay-duce,action|supernatural|magic|fantasy,32.0,2017.0,32.0
3538,Dorei Kaigo,Slave Nurses,奴隷介護,,https://myanimelist.net/images/anime/13/41609.jpg,OVA,Visual novel,3,Finished Airing,False,"Jan 24, 2003","{'from': '2003-01-24', 'to': '2003-07-25'}",24 min. per ep.,Rx - Hentai,0.6554621848739496,1012,,0.4337457662265846,2617,6,,,silky’s|cherrylips,unknown,arms,hentai,24.0,2003.0,72.0
34716,Crocotires Traction AAA,,Crocotires Traction AAA,,https://myanimelist.net/images/anime/2/83701.jpg,Movie,Original,1,Finished Airing,False,1999,"{'from': None, 'to': None}",5 min.,G - All Ages,0.5525210084033614,80,8749.0,0.8214557268265708,155,0,,,unknown,unknown,polygon pictures,sports,5.0,1999.0,5.0
31137,Mahou Shoujo Lyrical Nanoha ViVid: Special Program,,魔法少女リリカルなのはViVid スペシャルプログラム,"Mahou Shoujo Lyrical Nanoha ViVid Recap, Magical Girl Lyrical Nanoha ViVid Recap, Mahou Shoujo Lyrical Nanoha ViVid 12.5, Magical Girl Lyrical Nanoha ViVid 12.5",https://myanimelist.net/images/anime/8/74785.jpg,Special,Manga,1,Finished Airing,False,"Jun 26, 2015","{'from': '2015-06-26', 'to': '2015-06-26'}",25 min.,PG-13 - Teens 13 or older,0.6449579831932772,468,6969.0,0.4998963157530932,1682,3,,,unknown,unknown,a-1 pictures,action|magic,25.0,2015.0,25.0
21067,Strange+,,ストレンジ・プラス,Strange Plus,https://myanimelist.net/images/anime/6/57481.jpg,TV,Manga,12,Finished Airing,False,"Jan 10, 2014","{'from': '2014-01-10', 'to': '2014-03-28'}",3 min. per ep.,PG-13 - Teens 13 or older,0.6365546218487395,9928,7221.0,0.16665514619478813,24019,14,Winter 2014,Unknown,dream creation,unknown,seven,slice of life|comedy|josei,3.0,2014.0,36.0
34794,Yukai na Animal Bus,Funny Animal Bus,ゆかいなアニマルバス,,https://myanimelist.net/images/anime/9/85584.jpg,TV,Original,12,Finished Airing,False,"Jan 8, 2017","{'from': '2017-01-08', 'to': '2017-03-26'}",1 min. per ep.,G - All Ages,0.4831932773109243,5,12793.0,0.891961014723163,104,0,Winter 2017,Unknown,unknown,unknown,tms entertainment,comedy|kids,1.0,2017.0,12.0
5968,Kinnikuman II Sei: Ultimate Muscle 2,,キン肉マンII世 ULTIMATE MUSCLE 2,Kinnikuman Nisei: Ultimate Muscle 2,https://myanimelist.net/images/anime/10/14986.jpg,TV,Manga,13,Finished Airing,False,"Jan 4, 2006","{'from': '2006-01-04', 'to': '2006-03-29'}",24 min. per ep.,PG-13 - Teens 13 or older,0.7394957983193278,1507,3410.0,0.41252505702633574,2989,1,Winter 2006,Unknown,unknown,unknown,toei animation,action|sci-fi|comedy|sports|martial arts|shounen,24.0,2006.0,312.0
13939,Accel World EX,,アクセル・ワールド EX,"Accel World OVA, Accel World: Reverberation, Accel World: Ginyoku no Kakusei, Accel World: Kasoku no Chouten",https://myanimelist.net/images/anime/10/41815.jpg,OVA,Light novel,2,Finished Airing,False,"Sep 13, 2012","{'from': '2012-09-13', 'to': '2013-01-31'}",24 min. per ep.,PG-13 - Teens 13 or older,0.7626050420168067,42135,2554.0,0.07444528927904887,77082,85,,,unknown,unknown,sunrise,action|game|sci-fi|romance|school,24.0,2012.0,48.0
637,Iketeru Futari,,イケてる２人,Cool Couple,https://myanimelist.net/images/anime/5/19958.jpg,TV,Manga,16,Finished Airing,False,"Feb 2, 1999","{'from': '1999-02-02', 'to': '1999-02-26'}",5 min. per ep.,R+ - Mild Nudity,0.707983193277311,7274,4580.0,0.2235432363309601,13557,27,Winter 1999,Unknown,tbs,unknown,j.c.staff,comedy|ecchi|romance|school|seinen,5.0,1999.0,80.0
6361,ef: A Tale of Memories. - Prologue,,ef - a tale of memories. ~prologue~,,https://myanimelist.net/images/anime/13/26046.jpg,Special,Visual novel,1,Finished Airing,False,"Aug 24, 2007","{'from': '2007-08-24', 'to': '2007-08-24'}",4 min.,PG-13 - Teens 13 or older,0.7563025210084033,10347,2805.0,0.16796847998894035,23751,16,,,geneon universal entertainment|rondo robe,unknown,shaft,drama|music,4.0,2007.0,4.0
32571,Shounen Ashibe: Go! Go! Goma-chan,,少年アシベ GO！GO！ゴマちゃん,Young Ashibe: Go! Go! Goma-chan,https://myanimelist.net/images/anime/4/79805.jpg,TV,4-koma manga,32,Finished Airing,False,"Apr 5, 2016","{'from': '2016-04-05', 'to': '2017-02-21'}",9 min. per ep.,G - All Ages,0.6470588235294118,444,6912.0,0.4652657772862376,2127,9,Spring 2016,Tuesdays at 18:45 (JST),unknown,unknown,bridge|husio studio,slice of life|comedy|seinen,9.0,2016.0,288.0
36162,"Sou: Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?-hen",,爽「打ち上げ花火、下から見るか？横から見るか？篇」,,https://myanimelist.net/images/anime/11/87372.jpg,Special,Other,1,Finished Airing,False,"Aug 9, 2017","{'from': '2017-08-09', 'to': '2017-08-09'}",15 sec.,G - All Ages,0.5934873949579832,187,8110.0,0.5072233358678372,1588,3,,,unknown,unknown,shaft,slice of life,0.25,2017.0,0.25
8915,Dantalian no Shoka,The Mystic Archives of Dantalian,ダンタリアンの書架,"Bibliotheca Mystica de Dantalian, Dantalian&#039;s Bookshelf",https://myanimelist.net/images/anime/2/52683.jpg,TV,Light novel,12,Finished Airing,False,"Jul 16, 2011","{'from': '2011-07-16', 'to': '2011-10-01'}",25 min. per ep.,R - 17+ (violence & profanity),0.7689075630252101,41506,2328.0,0.05903089790557821,102148,436,Summer 2011,Unknown,tv tokyo|kadokawa shoten|kadokawa pictures japan|klockworx|ntt docomo|dwango,funimation,gainax,action|mystery|historical|supernatural,25.0,2011.0,300.0
24011,Lance N&#039; Masques,Lance N&#039; Masques,ランス・アンド・マスクス,"Lance and Masks, LN&#039;M",https://myanimelist.net/images/anime/13/76576.jpg,TV,Light novel,12,Finished Airing,False,"Oct 2, 2015","{'from': '2015-10-02', 'to': '2015-12-18'}",24 min. per ep.,PG-13 - Teens 13 or older,0.592436974789916,13651,8126.0,0.12690951821386603,37938,29,Fall 2015,Fridays at 01:46 (JST),pony canyon|tbs|dax production|klockworx|docomo anime store|nichinare,ponycan usa,studio gokumi,fantasy,24.0,2015.0,288.0
3182,Massugu ni Ikou. 2nd Season,,まっすぐにいこう。第2期,"Massugu ni Ikou. (2004), Go forward, Let&#039;s Go Straight Ahead!, Let&#039;s Walk Straight",https://myanimelist.net/images/anime/7/76160.jpg,TV,Manga,5,Finished Airing,False,"Mar 27, 2004","{'from': '2004-03-27', 'to': '2004-04-01'}",22 min. per ep.,PG - Children,0.7153361344537815,397,4280.0,0.5455173843920647,1218,3,Spring 2004,Unknown,yomiuri telecasting,unknown,yumeta company,comedy|josei|romance|slice of life,22.0,2004.0,110.0
28495,Sidonia no Kishi Movie,,劇場版「シドニアの騎士」,,https://myanimelist.net/images/anime/6/69369.jpg,Movie,Manga,1,Finished Airing,False,"Mar 6, 2015","{'from': '2015-03-06', 'to': '2015-03-06'}",2 hr. 14 min.,R - 17+ (violence & profanity),0.7741596638655462,1655,2163.0,0.2863758899564526,7540,8,,,unknown,sentai filmworks,polygon pictures,action|mecha|sci-fi|seinen|space,134.0,2015.0,134.0
3588,Soul Eater,Soul Eater,ソウルイーター,,https://myanimelist.net/images/anime/9/7804.jpg,TV,Manga,51,Finished Airing,False,"Apr 7, 2008","{'from': '2008-04-07', 'to': '2009-03-30'}",24 min. per ep.,PG-13 - Teens 13 or older,0.8434873949579831,422552,523.0,0.001520702287965715,791551,17953,Spring 2008,Mondays at 18:00 (JST),tv tokyo|aniplex|dentsu|media factory,funimation,bones,action|fantasy|comedy|supernatural|shounen,24.0,2008.0,1224.0
24765,Gakkougurashi!,School-Live!,がっこうぐらし！,Gakkou Gurashi!,https://myanimelist.net/images/anime/1798/91548.jpg,TV,Manga,12,Finished Airing,False,"Jul 9, 2015","{'from': '2015-07-09', 'to': '2015-09-24'}",24 min. per ep.,R - 17+ (violence & profanity),0.8077731092436975,103138,1129.0,0.02426211377618027,213143,2570,Summer 2015,Thursdays at 21:30 (JST),nitroplus|nbcuniversal entertainment japan,sentai filmworks,lerche,slice of life|psychological|school|horror|mystery,24.0,2015.0,288.0
187,Initial D Third Stage,,頭文字〈イニシャル〉D THIRD STAGE,,https://myanimelist.net/images/anime/13/40397.jpg,Movie,Manga,1,Finished Airing,False,"Jan 13, 2001","{'from': '2001-01-13', 'to': '2001-01-13'}",1 hr. 45 min.,PG-13 - Teens 13 or older,0.8371848739495799,39643,587.0,0.09048178613396005,61960,225,,,ob planning,funimation,studio deen,action|cars|sports|drama|romance|seinen,105.0,2001.0,105.0
1639,Boku no Pico,,ぼくのぴこ,"Boku no Piko, My Pico, Boku no Pico OVA 1 - My Pico",https://myanimelist.net/images/anime/12/39497.jpg,OVA,Original,1,Finished Airing,False,"Sep 7, 2006","{'from': '2006-09-07', 'to': '2006-09-07'}",34 min.,Rx - Hentai,0.5241596638655462,48649,,0.07299370982235433,78255,1192,,,natural high,unknown,sugar boy|blue cat,hentai|yaoi,34.0,2006.0,34.0
14511,Minami-ke Tadaima,,みなみけ ただいま,Minami-ke 4th Season,https://myanimelist.net/images/anime/7/53133.jpg,TV,Manga,13,Finished Airing,False,"Jan 6, 2013","{'from': '2013-01-06', 'to': '2013-03-31'}",24 min. per ep.,PG-13 - Teens 13 or older,0.8151260504201681,18031,972.0,0.12621828990115436,38390,64,Winter 2013,Unknown,unknown,funimation,feel.,comedy|school|slice of life,24.0,2013.0,312.0
186,Initial D Second Stage,Initial D Second Stage,頭文字〈イニシャル〉D SECOND STAGE,,https://myanimelist.net/images/anime/8/12750.jpg,TV,Manga,13,Finished Airing,False,"Oct 15, 1999","{'from': '1999-10-15', 'to': '2000-01-21'}",23 min. per ep.,PG-13 - Teens 13 or older,0.8571428571428572,46415,360.0,0.07845441349277667,72650,312,Fall 1999,Fridays at 01:55 (JST),ob planning|fuji tv,funimation,pastel,action|cars|sports|drama|seinen,23.0,1999.0,299.0
24791,Boku wa Ou-sama,,ぼくは王さま,,https://myanimelist.net/images/anime/3/63739.jpg,OVA,Picture book,4,Finished Airing,False,"Jul 21, 1996","{'from': '1996-07-21', 'to': '1996-07-21'}",10 min. per ep.,PG - Children,0.569327731092437,12,9732.0,0.9067533006151932,92,0,,,unknown,unknown,nippon animation,kids,10.0,1996.0,40.0
31629,Granblue Fantasy The Animation,,GRANBLUE FANTASY The Animation,,https://myanimelist.net/images/anime/2/81630.jpg,TV,Game,13,Finished Airing,False,"Apr 2, 2017","{'from': '2017-04-02', 'to': '2017-06-25'}",23 min. per ep.,PG-13 - Teens 13 or older,0.717436974789916,24601,4185.0,0.0712656390405751,81147,151,Spring 2017,Sundays at 00:00 (JST),aniplex|tohokushinsha film corporation|cygames,aniplex of america,a-1 pictures,adventure|fantasy,23.0,2017.0,299.0
5865,Nanaka 6/17 Special,Nanaka the Distraction,ななか６／１７,,https://myanimelist.net/images/anime/10/47051.jpg,Special,Manga,1,Finished Airing,False,"Jun 17, 2003","{'from': '2003-06-17', 'to': '2003-06-17'}",25 min.,PG-13 - Teens 13 or older,0.7069327731092437,598,4632.0,0.5253335176608834,1400,3,,,genco,adv films,j.c.staff,comedy|drama|romance|shounen|slice of life,25.0,2003.0,25.0
23283,Zankyou no Terror,Terror in Resonance,残響のテロル,"Terror in Tokyo, Terror of Resonance",https://myanimelist.net/images/anime/4/64447.jpg,TV,Original,11,Finished Airing,False,"Jul 11, 2014","{'from': '2014-07-11', 'to': '2014-09-26'}",22 min. per ep.,R - 17+ (violence & profanity),0.8623949579831934,284077,311.0,0.005184212345337665,512234,12027,Summer 2014,Fridays at 00:50 (JST),aniplex|dentsu|fuji tv|tohokushinsha film corporation|kyoraku industrial holdings,funimation,mappa,mystery|psychological|thriller,22.0,2014.0,242.0
3900,Ougon Bat,Golden Bat,黄金バット,"Fantomas, Ogon Bat, Phantaman, Fantaman",https://myanimelist.net/images/anime/2/28619.jpg,TV,Novel,52,Finished Airing,False,"Apr 1, 1967","{'from': '1967-04-01', 'to': '1968-03-23'}",25 min. per ep.,PG-13 - Teens 13 or older,0.6838235294117647,132,5573.0,0.61560793530103,710,2,Spring 1967,Unknown,tele-cartoon japan,unknown,daichi doga|dongyang animation,action|sci-fi|super power,25.0,1967.0,1300.0
33019,Reikenzan: Eichi e no Shikaku,,霊剣山 叡智への資格,Reikenzan: Hoshikuzu-tachi no Utage 2nd Season,https://myanimelist.net/images/anime/11/83499.jpg,TV,Light novel,12,Finished Airing,False,"Jan 8, 2017","{'from': '2017-01-08', 'to': '2017-03-26'}",24 min. per ep.,PG-13 - Teens 13 or older,0.740546218487395,8593,3383.0,0.16589479505080526,24256,56,Winter 2017,Sundays at 00:00 (JST),haoliners animation league|tencent animation,unknown,studio deen,comedy|magic|fantasy,24.0,2017.0,288.0
413,Hametsu no Mars,Mars of Destruction,破滅のマルス,,https://myanimelist.net/images/anime/7/68855.jpg,OVA,Visual novel,1,Finished Airing,False,"Jul 6, 2005","{'from': '2005-07-06', 'to': '2005-07-06'}",19 min.,R - 17+ (violence & profanity),0.24474789915966388,24281,9514.0,0.13465127531623694,34524,202,,,idea factory|king records|design factory,unknown,wao world,sci-fi|horror,19.0,2005.0,19.0
11879,Oni Chichi: Re-born,,鬼父 Re-born,Oni Chichi 4,https://myanimelist.net/images/anime/8/33449.jpg,OVA,Visual novel,2,Finished Airing,False,"Dec 22, 2011","{'from': '2011-12-22', 'to': '2012-12-28'}",30 min. per ep.,Rx - Hentai,0.8130252100840336,10529,,0.18746111840740995,19351,183,,,unknown,unknown,poro,hentai,30.0,2011.0,60.0
31521,Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete,,失われた未来を求めて　第十三話「失われた夏休みを求めて」,"Ushinawareta Mirai wo Motomete Special, Ushinawareta Mirai wo Motomete Episode 13, In Search of the Lost Future Special",https://myanimelist.net/images/anime/10/75984.jpg,Special,Visual novel,1,Finished Airing,False,"Aug, 2015","{'from': None, 'to': None}",28 min.,R+ - Mild Nudity,0.7142857142857143,2393,4342.0,0.3328955554019492,5177,5,,,starchild records,funimation,feel.,romance,28.0,2015.0,28.0
1505,Detective Conan Movie 09: Strategy Above the Depths,,名探偵コナン　水平線上の陰謀,"Meitantei Conan: Suihei Senjou no Sutoratejii, Detective Conan - Strategy Above the Depths",https://myanimelist.net/images/anime/8/20983.jpg,Movie,Manga,1,Finished Airing,False,"Apr 9, 2005","{'from': '2005-04-09', 'to': '2005-04-09'}",1 hr. 50 min.,PG-13 - Teens 13 or older,0.8340336134453782,15781,627.0,0.15725444114190917,26534,16,,,unknown,unknown,tms entertainment,adventure|mystery|comedy|police|shounen,110.0,2005.0,110.0
19023,"Wake Up, Girls!","Wake Up, Girls!","Wake Up, Girls！",WUG!,https://myanimelist.net/images/anime/5/58971.jpg,TV,Original,12,Finished Airing,False,"Jan 11, 2014","{'from': '2014-01-11', 'to': '2014-03-29'}",24 min. per ep.,PG-13 - Teens 13 or older,0.740546218487395,13341,3394.0,0.12870671182691643,37184,138,Winter 2014,Saturdays at 01:23 (JST),tv tokyo|avex entertainment|sotsu|sega|gakken|rakuonsha|at-x|toho|ultra super pictures|dive ii entertainment|good smile company,sentai filmworks,tatsunoko production|ordet,drama|music,24.0,2014.0,288.0
